research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
CES201610,8908,554,towel,eiskanal,eiskanal,eiskanal,use towel as eiskanal,use towel as eiskanal,0,0
CES201610,9533,599,towel,aan elkaar knopen en eraan klimmen,elkaar knopen eraan klimmen,climbing together knots,use towel as climbing together knots,use towel as climbing together knots,3,3
CES201610,11935,728,towel,aan elkaar knopen om te ontsnappen uit een kamer,elkaar knopen ontsnappen kamer,knot together escape room,use towel as knot together escape room,use towel as knot together escape room,4,3
CES201610,11987,731,towel,aan elkaar knopen en als touw gebruiken,elkaar knopen touw,knot together rope,use towel as knot together rope,use towel as knot together rope,3,3
CES201610,12346,749,towel,erop gaan liggen,erop gaan liggen,lie down on it,use towel as lie down on it,use towel as lie down on it,2,5
CES201610,7707,470,towel,Erop liggen op het strand,erop liggen strand,lie on beach,use towel as lie on beach,use towel as lie on beach,2,5
CES201610,10217.1,623,towel,Je zou er eventueel mee kunnen verven,eventueel verven,possibly paint,use towel as possibly paint,use towel as possibly paint,3,3
CES201610,9952,611,towel,fietszadel,fietszadel,bicycle saddle,use towel as bicycle saddle,use towel as bicycle saddle,5,2
CES201610,8907,554,towel,fluss,fluss,fluss,use towel as fluss,use towel as fluss,0,0
CES201610,8917,554,towel,foen,foen,foen,use towel as foen,use towel as foen,0,0
CES201610,8913,554,towel,foenen,foenen,fencing,use towel as fencing,use towel as fencing,0,0
CES201610,9855,608,towel,een fort van maken,fort,fort,use towel as fort,use towel as fort,4,2
CES201610,7347,467,towel,fort mee bouwen,fort bouwen,build fort,use towel as build fort,use towel as build fort,4,2
CES201610,7918,476,towel,fort bouwen met handoeken,fort bouwen handdoeken,fort building towels,use towel as fort building towels,use towel as fort building towels,4,2
CES201610,9311,587,towel,gast,gast,guest,use towel as guest,use towel as guest,0,0
CES201610,9312,587,towel,gastendoek,gastendoek,guest towel,use towel as guest towel,use towel as guest towel,1,4
CES201610,10218,623,towel,Een gat in een boot dicht mee doen,gat boot dicht,hole boat closed,use towel as hole boat closed,use towel as hole boat closed,3,3
CES201610,7829,473,towel,kan gebruikt worden om een vuur aan te wakkeren,gebruikt vuur wakkeren,used fan fire,use towel as used fan fire,use towel as used fan fire,3,4
CES201610,12226,752,towel,gecreeerde  verstopplaats,gecreëerde verstop plaats,create hiding place,use towel as create hiding place,use towel as create hiding place,3,4
CES201610,8743,542,towel,geluidsisolatie,geluidsisolatie,sound insulation,use towel as sound insulation,use towel as sound insulation,3,3
CES201610,10392,635,towel,gezellig,gezellig,pleasant,use towel as pleasant,use towel as pleasant,0,0
CES201610,10415,638,towel,Gooien,gooien,throw,use towel as throw,use towel as throw,2,5
CES201610,8152,491,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,8351,506,towel,als gordijn gebruiken,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,8334,509,towel,als gordijn gebruiken,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,8691,536,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,8886,548,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,9057,566,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,9177,578,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,9264,584,towel,als gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,9709,605,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,9947,611,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,10056,614,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,10410,638,towel,Gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,10628,656,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,10944,674,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,11131,689,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,11631,716,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,12254,755,towel,als gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,12240,758,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,12403,764,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,12412,767,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,12465,773,towel,gordijn,gordijn,curtain,use towel as curtain,use towel as curtain,3,3
CES201610,12142,743,towel,als gordijnenen gebruiken,gordijnen,curtains,use towel as curtains,use towel as curtains,3,3
CES201610,8428,512,towel,grond,grond,ground,use towel as ground,use towel as ground,0,3
CES201610,8335,509,towel,de grond mee schoonmaken,grond schoonmaken,cleaning ground,use towel as cleaning ground,use towel as cleaning ground,2,4
CES201610,8415,512,towel,groot,groot,big,use towel as big,use towel as big,0,0
CES201610,9308,587,towel,groot,groot,big,use towel as big,use towel as big,0,0
CES201610,12653,782,towel,groot,groot,big,use towel as big,use towel as big,0,0
CES201610,12649,782,towel,gym,gym,gym,use towel as gym,use towel as gym,0,0
CES201610,8410,512,towel,haar,haar,hair,use towel as hair,use towel as hair,2,0
CES201610,11004,680,towel,haar,haar,hair,use towel as hair,use towel as hair,2,0
CES201610,11232,701,towel,om je haar doen,haar,hair,use towel as hair,use towel as hair,3,4
CES201610,12242,758,towel,haaraccesoire,haar accessoire,hair accessory,use towel as hair accessory,use towel as hair accessory,2,3
CES201610,11081,686,towel,haar afdrogen,haar afdrogen,dry hair off,use towel as dry hair off,use towel to dry hair off,1,5
CES201610,10404,638,towel,Haar droog doek,haar droog doek,hair dry cloth,use towel as hair dry cloth,use towel to hair dry cloth,1,5
CES201610,11504,710,towel,gebruiken om je haar droog mee te krijgen,haar droog krijgen,get hair dry,use towel as get hair dry,use towel to get hair dry,1,5
CES201610,12576,779,towel,haarnet,haar net,hair net,use towel as hair net,use towel as hair net,3,4
CES201610,11161,692,towel,haar omhoog houden,haar omhoog houden,hold hair up,use towel as hold hair up,use towel as hold hair up,2,4
CES201610,10694,659,towel,je haar opbinden,haar opbinden,tie hair up,use towel as tie hair up,use towel to tie hair up,2,4
CES201610,8649,524,towel,haarband,haarband,hair band,use towel as hair band,use towel as hair band,2,3
CES201610,10508,641,towel,als haarband gebruiken,haarband,hair band,use towel as hair band,use towel as hair band,2,3
CES201610,12228,752,towel,haarband,haarband,hair band,use towel as hair band,use towel as hair band,2,3
CES201610,9941,611,towel,haardracht,haardracht,hairstyle,use towel as hairstyle,use towel as hairstyle,2,4
CES201610,8281,500,towel,haarspeldje,haarspeldje,hairclip,use towel as hairclip,use towel as hairclip,2,4
CES201610,8925,554,towel,haendewaschen,haendewaschen,handwashing,use towel as handwashing,use towel as handwashing,2,4
CES201610,12390,746,towel,hairband ,hairband,hairband,use towel as hairband,use towel as hairband,2,3
CES201610,10824.1,650,towel,gebruiken als iemand zijn hand gekneusd is,hand gekneusd,hand bruised,use towel as hand bruised,use towel as hand bruised,2,4
CES201610,11579,719,towel,handdoek,handdoek,towel,use towel as towel,use towel as towel,0,0
CES201610,12016,734,towel,handdoek,handdoek,towel,use towel as towel,use towel as towel,0,0
CES201610,12342,749,towel,handoeken kunst,handdoeken kunst,towel art,use towel as towel art,use towel as towel art,3,3
CES201610,12659,782,towel,handen,handen,hands,use towel as hands,use towel as hands,0,0
CES201610,8218,494,towel,handen afdrogen ,handen afdrogen,dry hands,use towel as dry hands,use towel to dry hands,1,5
CES201610,10378,632,towel,handen afdrogen,handen afdrogen,dry hands,use towel as dry hands,use towel to dry hands,1,5
CES201610,8493,518,towel,handen aan afvegen,handen afvegen,wiping hands,use towel as wiping hands,use towel as wiping hands,2,5
CES201610,9497,596,towel,handen drogen,handen drogen,dry hands,use towel as dry hands,use towel to dry hands,1,5
CES201610,10281,620,towel,handen wassen,handen wassen,wash hands,use towel as wash hands,use towel as wash hands,2,5
CES201610,11008,680,towel,handig,handig,useful,use towel as useful,use towel as useful,0,0
CES201610,9657,602,towel,Handschoenen maken,handschoenen,gloves,use towel as gloves,use towel as gloves,2,2
CES201610,9056,566,towel,hangmat,hangmat,hammock,use towel as hammock,use towel as hammock,4,2
CES201610,10762,662,towel,hangmat,hangmat,hammock,use towel as hammock,use towel as hammock,3,2
CES201610,10948,674,towel,hangmat,hangmat,hammock,use towel as hammock,use towel as hammock,4,2
CES201610,11128,689,towel,hangmat,hangmat,hammock,use towel as hammock,use towel as hammock,4,2
CES201610,12345,749,towel,hangmat,hangmat,hammock,use towel as hammock,use towel as hammock,4,2
CES201610,8978,560,towel,haren inwikkelen om te drogen,haren inwikkelen drogen,wrapping hair to dry,use towel as wrapping hair to dry,use towel to wrapping hair to dry,2,4
CES201610,9009,563,towel,haren in wikkelen,haren wikkelen,winding hair,use towel as winding hair,use towel as winding hair,2,4
CES201610,11231,701,towel,om je heen doen ,heen,around,use towel as around,use towel as around,2,4
CES201610,12801,791,towel,om je heen slaan,heen slaan,beat around,use towel as beat around,use towel as beat around,2,4
CES201610,8419,512,towel,hergebruik,hergebruik,reuse,use towel as reuse,use towel as reuse,2,3
CES201610,8129,488,towel,hoed,hoed,hat,use towel as hat,use towel as hat,2,3
CES201610,8514,521,towel,als hoed,hoed,hat,use towel as hat,use towel as hat,3,3
CES201610,11499,710,towel,hond afdrogen,hond afdrogen,dry dog,use towel as dry dog,use towel to dry dog,1,5
CES201610,11496,710,towel,hond wassen,hond wassen,wash dog,use towel as wash dog,use towel as wash dog,2,4
CES201610,12140,743,towel,als hondenbedje,hondenbedje,dog bed,use towel as dog bed,use towel as dog bed,3,4
CES201610,12081,737,towel,hondenmand,hondenmand,dog basket,use towel as dog basket,use towel as dog basket,3,4
CES201610,11717,722,towel,hoofd,hoofd,head,use towel as head,use towel as head,0,0
CES201610,11164,692,towel,om je hoofd binden zodat je iets op je hoofd kan dragen,hoofd binden zodat hoofd dragen,tie head so that head wear,use towel as tie head so that head wear,use towel to tie head so that head wear,2,4
CES201610,10911,671,towel,over je hoofd hangen als je je gezicht wilt stomen,hoofd hangen gezicht wilt stomen,hang your head and want to steam your face,use towel as hang your head and want to steam your face,use towel to hang your head and want to steam your face,2,4
CES201610,8346,506,towel,op je hoofd als hoofddoek,hoofd hoofddoek,head scarf,use towel as head scarf,use towel as head scarf,2,4
CES201610,9261,584,towel,om je hoofd wikkelen voor haar te drogen,hoofd wikkelen haar drogen,head wrapping hair drying,use towel as head wrapping hair drying,use towel as head wrapping hair drying,1,4
CES201610,8217,494,towel,op je hoofd zetten als hoofddoek,hoofd zetten hoofddoek,putting on headscarf,use towel as putting on headscarf,use towel as putting on headscarf,2,4
CES201610,8466,515,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,8884,548,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,9061,566,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,9237,581,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,10269,620,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,10383,629,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,10950,674,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,11126,689,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,11940,728,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,12022,734,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,12136,743,towel,als hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,12772,788,towel,hoofddoek,hoofddoek,headscarf,use towel as headscarf,use towel as headscarf,2,4
CES201610,9862,608,towel,hoofddoek van knopen,hoofddoek knopen,headscarf buttons,use towel as headscarf buttons,use towel as headscarf buttons,2,4
CES201610,8520,521,towel,als hoofdkussen,hoofdkussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,8604,527,towel,als hoofdkussen gebruiken,hoofdkussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,12074,737,towel,hoofdtooi,hoofdtooi,headdress,use towel as headdress,use towel as headdress,2,4
CES201610,8426,512,towel,hotel,hotel,hotel,use towel as hotel,use towel as hotel,0,0
CES201610,9262,584,towel,in hotel als versiersel op bed ,hotel versiersel bed,hotel decoration bed,use towel as hotel decoration bed,use towel as hotel decoration bed,2,4
CES201610,9263,584,towel,als hut ,hut,hut,use towel as hut,use towel as hut,4,3
CES201610,7919,476,towel,iemands benen vastbinden,iemands benen vastbinden,tie someone's legs,use towel as tie someone's legs,use towel to tie someone's legs,3,3
CES201610,12020,734,towel,ijsklontjes houder/zak,ijsklontjes houder zak,ice cube holder bag,use towel as ice cube holder bag,use towel as ice cube holder bag,3,4
CES201610,7917,476,towel,iets inpakken,inpakken,packing up,use towel as packing up,use towel as packing up,3,4
CES201610,9064,566,towel,inpakpapier,inpakpapier,wrapping paper,use towel as wrapping paper,use towel as wrapping paper,3,4
CES201610,12312,761,towel,inrollen,inrollen,roll in,use towel as roll in,use towel as roll in,2,4
CES201610,12407,764,towel,iemand inwikkelen ,inwikkelen,wrap,use towel as wrap,use towel to wrap,2,4
CES201610,8225,494,towel,jas maken,jas,jacket,use towel as jacket,use towel as jacket,4,2
CES201610,10819,650,towel,om jezelf af te drogen,jezelf af drogen,dry yourself off,use towel as dry yourself off,use towel to dry yourself off,1,5
CES201610,7701,470,towel,Jezelf afdrogen,jezelf afdrogen,dry yourself,use towel as dry yourself,use towel to dry yourself,1,5
CES201610,8994,563,towel,jezelf afdrogen,jezelf afdrogen,dry yourself,use towel as dry yourself,use towel to dry yourself,1,5
CES201610,11233,701,towel,jezelf afdrogen,jezelf afdrogen,dry yourself,use towel as dry yourself,use towel to dry yourself,1,5
CES201610,7705,470,towel,Jezelf bedekken,jezelf bedekken,cover yourself,use towel as cover yourself,use towel to cover yourself,2,5
CES201610,8460,515,towel,jezelf bedekken,jezelf bedekken,cover yourself,use towel as cover yourself,use towel to cover yourself,2,4
CES201610,9151,575,towel,om jezelf droog te houden,jezelf droog houden,keep yourself dry,use towel as keep yourself dry,use towel to keep yourself dry,1,5
CES201610,10820,650,towel,om jezelf warm te houden,jezelf warm houden,keep yourself warm,use towel as keep yourself warm,use towel as keep yourself warm,2,4
CES201610,9535,599,towel,jezelf mee warmhoude,jezelf warmhouden,keep yourself warm,use towel as keep yourself warm,use towel as keep yourself warm,2,4
CES201610,11236,701,towel,of juist vuur doven,juist vuur doven,actually put out fire,use towel as actually put out fire,use towel as actually put out fire,3,5
CES201610,9058,566,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,9951,611,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,10561,647,towel,als jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,10692,659,towel,een jurk van maken,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,10792,665,towel,als jurk gebruiken,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,10949,674,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,11058,683,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,11125,689,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,11536,713,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,11635,716,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,12079,737,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,12135,743,towel,als jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,12245,758,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,12518,776,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,12770,788,towel,jurk,jurk,dress,use towel as dress,use towel as dress,2,4
CES201610,11986,731,towel,als jurk aandoen,jurk aandoen,put on dress,use towel as put on dress,use towel as put on dress,2,4
CES201610,8650,524,towel,jurkje,jurkje,dress,use towel as dress,use towel as dress,2,4
CES201610,10403,638,towel,Jurkje,jurkje,dress,use towel as dress,use towel as dress,2,4
CES201610,11933,728,towel,jurkje van maken,jurkje,dress,use towel as dress,use towel as dress,2,4
CES201610,12019,734,towel,jurkje,jurkje,dress,use towel as dress,use towel as dress,2,4
CES201610,9110,569,towel,Jurkje na het douchen,jurkje douchen,shower dress,use towel as shower dress,use towel as shower dress,1,4
CES201610,8221,494,towel,jurkjes maken,jurkjes,dresses,use towel as dresses,use towel as dresses,2,4
CES201610,8914,554,towel,kalt,kalt,calm,use towel as calm,use towel as calm,0,0
CES201610,8909,554,towel,kanal,kanal,channel,use towel as channel,use towel as channel,0,0
CES201610,9339,587,towel,katoen,katoen,cotton,use towel as cotton,use towel as cotton,0,0
CES201610,9939,611,towel,kattenmand,kattenmand,cat basket,use towel as cat basket,use towel as cat basket,4,4
CES201610,12082,737,towel,kattenmand,kattenmand,cat basket,use towel as cat basket,use towel as cat basket,4,4
CES201610,11055,683,towel,ketting,ketting,chain,use towel as chain,use towel as chain,3,3
CES201610,12523,776,towel,keukendoek,keukendoek,kitchen towel,use towel as kitchen towel,use towel as kitchen towel,1,5
CES201610,12418.2,767,towel, een kier,kier,crack,use towel as crack,use towel as crack,0,0
CES201610,8615.3,530,towel, kleding,kleding,clothing,use towel as clothing,use towel as clothing,2,3
CES201610,9182,578,towel,kleding,kleding,clothing,use towel as clothing,use towel as clothing,2,3
CES201610,9656,602,towel,kleding maken,kleding,clothing,use towel as clothing,use towel as clothing,2,3
CES201610,11538,713,towel,kleding van maken,kleding,clothing,use towel as clothing,use towel as clothing,2,3
CES201610,12260,755,towel,als kleding,kleding,clothing,use towel as clothing,use towel as clothing,2,3
CES201610,12309,761,towel,kleding van maken,kleding,clothing,use towel as clothing,use towel as clothing,2,3
CES201610,9183,578,towel,kledingreparatie,kledingreparatie,clothing repairs,use towel as clothing repairs,use towel as clothing repairs,3,3
CES201610,8333,509,towel,als kledingstuk,kledingstuk,garment,use towel as garment,use towel as garment,2,3
CES201610,8686,536,towel,kledingstuk,kledingstuk,garment,use towel as garment,use towel as garment,2,3
CES201610,8663,539,towel,kledingstuk ,kledingstuk,garment,use towel as garment,use towel as garment,2,3
CES201610,9705,605,towel,kledingstuk,kledingstuk,garment,use towel as garment,use towel as garment,2,3
CES201610,10272,620,towel,kledingstuk,kledingstuk,garment,use towel as garment,use towel as garment,2,3
CES201610,11583,719,towel,als kledingstuk,kledingstuk,garment,use towel as garment,use towel as garment,2,3
CES201610,8654,524,towel,kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,8955,557,towel,kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,9062,566,towel,kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,9509,596,towel,kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,10053,614,towel,kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,10102,617,towel,als kleed gebruiken,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,10381,629,towel,kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,11183,695,towel,als kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,12253,755,towel,als kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,12247,758,towel,kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,12414,767,towel,als kleed,kleed,dress,use towel as dress,use towel as dress,2,4
CES201610,8610,527,towel,als kleed op de grond leggen,kleed grond leggen,lay carpet,use towel as lay carpet,use towel as lay carpet,2,4
CES201610,8615.7,530,towel, kleedje,kleedje,rug,use towel as rug,use towel as rug,2,4
CES201610,8786,545,towel,als kleedje gebruiken,kleedje,rug,use towel as rug,use towel as rug,2,4
CES201610,10264,626,towel,als kleedje,kleedje,rug,use towel as rug,use towel as rug,2,4
CES201610,10563,647,towel,kleedje ,kleedje,rug,use towel as rug,use towel as rug,2,4
CES201610,10796,665,towel,als kleedje gebruiken,kleedje,rug,use towel as rug,use towel as rug,2,4
CES201610,11941,728,towel,kleedje voor een kat,kleedje kat,cat dress,use towel as cat dress,use towel as cat dress,3,4
CES201610,12651,782,towel,kleedkamer,kleedkamer,Dressing room,use towel as Dressing room,use towel as Dressing room,0,0
CES201610,8416,512,towel,klein,klein,small,use towel as small,use towel as small,0,0
CES201610,9309,587,towel,klein,klein,small,use towel as small,use towel as small,0,0
CES201610,12654,782,towel,klein,klein,small,use towel as small,use towel as small,0,0
CES201610,10099,617,towel,kleren van maken,kleren,clothes,use towel as clothes,use towel as clothes,2,3
CES201610,8349,506,towel,kleren ervan maken,kleren ervan,clothes from it,use towel as clothes from it,use towel as clothes from it,2,3
CES201610,10101,617,towel,in kleren te doen om te laten lijken alsof je sterk of dik bent,kleren laten lijken alsof sterk dik bent,"make clothes look like you're strong, fat","use towel as make clothes look like you're strong, fat","use towel to make clothes look like you're strong, fat",2,4
CES201610,12657,782,towel,kleuren,kleuren,colour,use towel as colour,use towel as colour,3,4
CES201610,12146,743,towel,als kleurige decoratie in de kamer,kleurige decoratie kamer,colorful decoration room,use towel as colorful decoration room,use towel as colorful decoration room,3,3
CES201610,9184,578,towel,kleursignalen,kleursignalen,color signals,use towel as color signals,use towel as color signals,4,3
CES201610,11708,722,towel,knopen,knopen,buttons,use towel as buttons,use towel as buttons,2,4
CES201610,10895,668,towel,om te knopen als sjaal ,knopen sjaal,buttons scarf,use towel as buttons scarf,use towel as buttons scarf,2,4
CES201610,10054,614,towel,knuffel,knuffel,Hug,use towel as Hug,use towel as Hug,4,4
CES201610,8791,545,towel,gebruiken als knuffeldeken,knuffeldeken,cuddly blanket,use towel as cuddly blanket,use towel as cuddly blanket,3,4
CES201610,9245,581,towel,koelen,koelen,cooling,use towel as cooling,use towel as cooling,3,3
CES201610,8864,551,towel,als koffiefilter,koffiefilter,coffee filter,use towel as coffee filter,use towel as coffee filter,0,2
CES201610,9149,575,towel,kopen,kopen,buy,use towel as buy,use towel as buy,2,5
CES201610,10376,632,towel,kostbaar iets in vervoeren,kostbaar vervoeren,expensive transport,use towel as expensive transport,use towel as expensive transport,2,4
CES201610,8956,557,towel,kou tegen gaan onder de deur,kou tegen gaan onder deur,prevent cold under door,use towel as prevent cold under door,use towel as prevent cold under door,3,4
CES201610,8424,512,towel,kraan,kraan,crane,use towel as crane,use towel as crane,0,0
CES201610,10266,626,towel,als kruik door hem op een warme verwarming te leggen,kruik warme verwarming leggen,place hot water bottle,use towel as place hot water bottle,use towel as place hot water bottle,3,4
CES201610,9244,581,towel,kunst,kunst,art,use towel as art,use towel as art,3,3
CES201610,8285,500,towel,kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,8958,557,towel,kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,9242,581,towel,kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,9508,596,towel,kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,10505,641,towel,als kussen gebruiken,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,10952,674,towel,kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,11057,683,towel,kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,11132,689,towel,kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,11181,695,towel,als kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,11629,716,towel,kussen ,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,11991,731,towel,als kussen gebruiken,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,12417,767,towel,als kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,12581,779,towel,kussen,kussen,pillow,use towel as pillow,use towel as pillow,3,4
CES201610,10698,659,towel,als kussen voor een honden of katten mandje,kussen honden katten mandje,cushion dog cat basket,use towel as cushion dog cat basket,use towel as cushion dog cat basket,4,4
CES201610,10630,656,towel,kussen als oprgerold,kussen opgerold,pillow rolled up,use towel as pillow rolled up,use towel as pillow rolled up,3,4
CES201610,9949,611,towel,kussensloop,kussensloop,pillowcase,use towel as pillowcase,use towel as pillowcase,3,4
CES201610,10700,659,towel,als kussensloop gebruiken,kussensloop,pillowcase,use towel as pillowcase,use towel as pillowcase,3,4
CES201610,12430,770,towel,kussensloop,kussensloop,pillowcase,use towel as pillowcase,use towel as pillowcase,3,4
CES201610,9065,566,towel,kussentje als je m opvouwt,kussentje m opvouwt,cushion m folds up,use towel as cushion m folds up,use towel as cushion m folds up,3,4
CES201610,9537,599,towel,gebruiken als kwast,kwast,brush,use towel as brush,use towel as brush,4,3
CES201610,12660,782,towel,kwijt,kwijt,lost,use towel as lost,use towel as lost,0,0
CES201610,8606,527,towel,een lader maken met meerdere ,lader meerdere,ladder several,use towel as ladder several,use towel as ladder several,0,0
CES201610,8283,500,towel,laken,laken,bed sheet,use towel as bed sheet,use towel as bed sheet,2,4
CES201610,8662,539,towel,laken,laken,bed sheet,use towel as bed sheet,use towel as bed sheet,2,4
CES201610,8741,542,towel,gebruiken voor een lakenford,lakenfort,sheetfort,use towel as sheetfort,use towel as sheetfort,3,4
CES201610,12580,779,towel,laptopbeschermer,laptopbeschermer,laptop protector,use towel as laptop protector,use towel as laptop protector,4,4
CES201610,11163,692,towel,als laptophoes gebruiken,laptophoes,laptop cover,use towel as laptop cover,use towel to laptop cover,4,4
CES201610,9317,587,towel,large,large,large,use towel as large,use towel as large,0,0
CES201610,7996,479,towel,lasso,lasso,lasso,use towel as lasso,use towel as lasso,4,2
CES201610,8454,503,towel,LEK TEGENHOUDEN,lek tegenhouden,stop leak,use towel as stop leak,use towel as stop leak,2,3
CES201610,12143.1,743,towel,om lekkage te beperken,lekkage beperken,limit leakage,use towel as limit leakage,use towel as limit leakage,2,3
CES201610,10823,650,towel,om lekker op te liggen op het strand,lekker liggen strand,relax on beach,use towel as relax on beach,use towel as relax on beach,2,3
CES201610,8922,554,towel,lesen,lesen,lessons,use towel as lessons,use towel as lessons,0,0
CES201610,10219,623,towel,Als liaan gebruiken,liaan,vine,use towel as vine,use towel as vine,4,2
CES201610,8411,512,towel,lichaam,lichaam,body,use towel as body,use towel as body,0,0
CES201610,11498,710,towel,lichaam afdrogen,lichaam afdrogen,dry body,use towel as dry body,use towel to dry body,1,5
CES201610,9498,596,towel,lichaam drogen,lichaam drogen,dry body,use towel as dry body,use towel to dry body,1,5
CES201610,11495,710,towel,lichaam wassen,lichaam wassen,wash body,use towel as wash body,use towel as wash body,2,4
CES201610,12584,779,towel,lichtknopjestouwtje,lichtknopjestouwtje,light switch string,use towel as light switch string,use towel as light switch string,4,4
CES201610,8910,554,towel,liegewiese,liegewiese,liegewiese,use towel as liegewiese,use towel as liegewiese,0,0
CES201610,9239,581,towel,ligbed,ligbed,lounger,use towel as lounger,use towel as lounger,2,5
CES201610,8462,515,towel,op liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,8603,527,towel,op liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,8740,542,towel,op liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,9007,563,towel,op liggen,liggen,lie,use towel as lie,use towel as lie,2,5
